m1,m2,m3,m4,m5,m6,repository,version,ncloc,code_quality,testing_status,maintainability,reliability,total
0.863013698630137,0.02702702702702703,0.9594594594594594,1.0,1.0,0.0,UserInterface,10-16-2021-12-52,3796,0.6103350610884858,0.3,0.3051675305442429,0.15,0.45516753054424286
0.863013698630137,0.02702702702702703,0.9594594594594594,1.0,1.0,0.0,UserInterface,10-16-2021-12-57,3796,0.6103350610884858,0.3,0.3051675305442429,0.15,0.45516753054424286
0.863013698630137,0.02702702702702703,0.9594594594594594,1.0,1.0,0.0,UserInterface,10-18-2021-16-07,3796,0.6103350610884858,0.3,0.3051675305442429,0.15,0.45516753054424286
0.863013698630137,0.02702702702702703,0.9594594594594594,1.0,1.0,0.0,UserInterface,10-19-2021-16-46,3796,0.6103350610884858,0.3,0.3051675305442429,0.15,0.45516753054424286
0.863013698630137,0.02702702702702703,0.9594594594594594,1.0,1.0,0.0,UserInterface,10-21-2021-17-56,3796,0.6103350610884858,0.3,0.3051675305442429,0.15,0.45516753054424286
0.8705882352941177,0.03488372093023256,0.8837209302325582,1.0,1.0,0.0,UserInterface,11-08-2021-23-08,5458,0.5904336525307798,0.3,0.2952168262653899,0.15,0.44521682626538994
0.8705882352941177,0.03488372093023256,0.8837209302325582,1.0,1.0,0.0,UserInterface,11-09-2021-23-39,5458,0.5904336525307798,0.3,0.2952168262653899,0.15,0.44521682626538994
0.8705882352941177,0.03488372093023256,0.8837209302325582,1.0,1.0,0.0,UserInterface,11-10-2021-00-12,5458,0.5904336525307798,0.3,0.2952168262653899,0.15,0.44521682626538994
0.8705882352941177,0.03488372093023256,0.8837209302325582,1.0,1.0,0.0,UserInterface,11-10-2021-00-17,5458,0.5904336525307798,0.3,0.2952168262653899,0.15,0.44521682626538994
0.75,0.1111111111111111,1.0,1.0,1.0,0.75,User,09-13-2021-22-00,211,0.6141666666666667,0.825,0.3070833333333334,0.4125,0.7195833333333334
0.75,0.1111111111111111,1.0,1.0,1.0,0.75,User,09-15-2021-22-42,211,0.6141666666666667,0.825,0.3070833333333334,0.4125,0.7195833333333334
0.75,0.1111111111111111,1.0,1.0,1.0,0.75,User,10-16-2021-13-06,211,0.6141666666666667,0.825,0.3070833333333334,0.4125,0.7195833333333334
0.75,0.1111111111111111,1.0,1.0,1.0,0.75,User,10-19-2021-14-23,211,0.6141666666666667,0.825,0.3070833333333334,0.4125,0.7195833333333334
0.75,0.1111111111111111,1.0,1.0,1.0,0.75,User,10-28-2021-23-50,211,0.6141666666666667,0.825,0.3070833333333334,0.4125,0.7195833333333334
0.75,0.1111111111111111,1.0,1.0,1.0,0.75,User,10-29-2021-14-47,211,0.6141666666666667,0.825,0.3070833333333334,0.4125,0.7195833333333334
0.75,0.1111111111111111,1.0,1.0,1.0,0.75,User,11-08-2021-15-11,211,0.6141666666666667,0.825,0.3070833333333334,0.4125,0.7195833333333334
0.75,0.1111111111111111,1.0,1.0,1.0,0.75,User,11-08-2021-16-34,211,0.6141666666666667,0.825,0.3070833333333334,0.4125,0.7195833333333334
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishWiki,09-13-2021-23-00,342,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishWiki,09-15-2021-22-41,342,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishWiki,09-23-2021-14-33,342,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishWiki,10-18-2021-17-59,342,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishWiki,10-19-2021-14-23,342,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishWiki,10-20-2021-19-01,342,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishWiki,10-23-2021-15-55,342,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishWiki,10-27-2021-18-11,342,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishWiki,10-29-2021-00-07,342,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishWiki,10-29-2021-15-07,342,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishWiki,11-05-2021-18-55,343,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishWiki,11-08-2021-17-54,343,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishWiki,11-08-2021-22-09,343,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishWiki,11-08-2021-22-11,343,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishWiki,11-08-2021-22-12,343,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishLog,09-15-2021-22-42,382,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishLog,10-18-2021-06-28,382,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishLog,10-18-2021-15-51,382,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishLog,10-19-2021-14-23,382,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishLog,10-20-2021-17-14,382,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
0.625,0.1111111111111111,1.0,1.0,1.0,0.5,FishLog,10-28-2021-23-52,382,0.5729166666666667,0.6499999999999999,0.28645833333333337,0.32499999999999996,0.6114583333333333
